,Sensor_Name,Variable,Value,Timestamp,Flagged,Location_WKT,Sensor_Centroid_Longitude,Ground_Height_Above_Sea_Level,Sensor_Centroid_Latitude,Sensor_Height_Above_Ground,Broker_Name,Raw_ID
40,PER_TTN_SENSECAP_AIR_06,Internal Humidity,56.0,2025-01-01 21:02:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
41,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-01 21:02:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
42,PER_TTN_SENSECAP_AIR_05,Internal Temperature,2.0,2025-01-01 21:10:52,False,POINT(-1.625703 54.973379),-1.625703,70.0,54.973379,68.0,LORA,80121
43,PER_TTN_SENSECAP_AIR_05,Internal Humidity,86.5,2025-01-01 21:10:52,False,POINT(-1.625703 54.973379),-1.625703,70.0,54.973379,68.0,LORA,80121
44,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-01 22:02:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
45,PER_TTN_SENSECAP_AIR_06,Internal Humidity,56.8,2025-01-01 22:02:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
46,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-01 23:02:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
47,PER_TTN_SENSECAP_AIR_06,Internal Humidity,56.2,2025-01-01 23:02:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
48,PER_TTN_SENSECAP_AIR_06,Internal Humidity,56.1,2025-01-02 00:02:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
49,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 00:02:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
50,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 01:02:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
51,PER_TTN_SENSECAP_AIR_06,Internal Humidity,55.5,2025-01-02 01:02:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
52,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-02 02:02:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
53,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.7,2025-01-02 02:02:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
54,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.2,2025-01-02 03:02:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
55,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 03:02:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
56,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 04:02:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
57,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.2,2025-01-02 04:02:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
58,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 05:03:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
59,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.4,2025-01-02 05:03:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
60,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-02 06:03:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
61,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.2,2025-01-02 06:03:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
62,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-02 07:03:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
63,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.2,2025-01-02 07:03:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
64,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-02 08:03:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
65,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.1,2025-01-02 08:03:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
66,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 09:03:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
67,PER_TTN_SENSECAP_AIR_06,Internal Humidity,52.6,2025-01-02 09:03:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
68,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-02 10:03:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
69,PER_TTN_SENSECAP_AIR_06,Internal Humidity,51.9,2025-01-02 10:03:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
70,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 11:03:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
71,PER_TTN_SENSECAP_AIR_06,Internal Humidity,52.5,2025-01-02 11:03:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
72,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 12:03:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
73,PER_TTN_SENSECAP_AIR_06,Internal Humidity,52.5,2025-01-02 12:03:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
74,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 13:04:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
75,PER_TTN_SENSECAP_AIR_06,Internal Humidity,51.9,2025-01-02 13:04:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
76,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 14:04:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
77,PER_TTN_SENSECAP_AIR_06,Internal Humidity,50.8,2025-01-02 14:04:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
78,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 15:04:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
79,PER_TTN_SENSECAP_AIR_06,Internal Humidity,51.3,2025-01-02 15:04:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
80,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-02 16:04:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
81,PER_TTN_SENSECAP_AIR_06,Internal Humidity,51.4,2025-01-02 16:04:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
82,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 17:04:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
83,PER_TTN_SENSECAP_AIR_06,Internal Humidity,51.4,2025-01-02 17:04:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
84,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 18:04:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
85,PER_TTN_SENSECAP_AIR_06,Internal Humidity,51.7,2025-01-02 18:04:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
86,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-02 19:04:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
87,PER_TTN_SENSECAP_AIR_06,Internal Humidity,50.9,2025-01-02 19:04:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
88,PER_TTN_SENSECAP_AIR_06,Internal Humidity,50.4,2025-01-02 20:04:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
89,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-02 20:04:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
90,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-02 21:05:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
91,PER_TTN_SENSECAP_AIR_06,Internal Humidity,49.8,2025-01-02 21:05:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
92,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-02 22:05:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
93,PER_TTN_SENSECAP_AIR_06,Internal Humidity,50.4,2025-01-02 22:05:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
94,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-02 23:05:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
95,PER_TTN_SENSECAP_AIR_06,Internal Humidity,51.3,2025-01-02 23:05:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
96,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 00:05:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
97,PER_TTN_SENSECAP_AIR_06,Internal Humidity,52.9,2025-01-03 00:05:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
98,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.5,2025-01-03 01:05:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
99,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 01:05:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
100,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.4,2025-01-03 02:05:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
101,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.1,2025-01-03 02:05:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
102,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.1,2025-01-03 03:05:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
103,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.2,2025-01-03 03:05:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
104,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.1,2025-01-03 04:05:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
105,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.6,2025-01-03 04:05:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
106,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 05:06:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
107,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.9,2025-01-03 05:06:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
108,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 06:06:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
109,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.5,2025-01-03 06:06:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
110,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 07:06:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
111,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.7,2025-01-03 07:06:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
112,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 08:06:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
113,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.4,2025-01-03 08:06:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
114,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-03 09:06:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
115,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.4,2025-01-03 09:06:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
116,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.1,2025-01-03 10:06:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
117,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-03 10:06:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
118,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.4,2025-01-03 11:06:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
119,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-03 11:06:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
120,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 12:06:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
121,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.7,2025-01-03 12:06:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
122,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.6,2025-01-03 13:07:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
123,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-03 13:07:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
124,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 14:07:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
125,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.4,2025-01-03 14:07:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
126,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 15:07:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
127,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.5,2025-01-03 15:07:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
128,PER_TTN_SENSECAP_AIR_06,Internal Temperature,13.0,2025-01-03 16:07:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
129,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.9,2025-01-03 16:07:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
130,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-03 17:07:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
131,PER_TTN_SENSECAP_AIR_06,Internal Humidity,55.1,2025-01-03 17:07:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
132,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.9,2025-01-03 18:07:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
133,PER_TTN_SENSECAP_AIR_06,Internal Humidity,55.2,2025-01-03 18:07:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
134,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-03 19:07:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
135,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.8,2025-01-03 19:07:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
136,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.4,2025-01-03 20:07:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
137,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-03 20:07:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
138,PER_TTN_SENSECAP_AIR_06,Internal Humidity,54.0,2025-01-03 21:08:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
139,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.8,2025-01-03 21:08:01,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
140,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.4,2025-01-03 22:08:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
141,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.7,2025-01-03 22:08:09,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
142,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.5,2025-01-03 23:08:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
143,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.7,2025-01-03 23:08:16,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
144,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.3,2025-01-04 00:08:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
145,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.7,2025-01-04 00:08:24,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
146,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.2,2025-01-04 01:08:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
147,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.7,2025-01-04 01:08:31,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
148,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.2,2025-01-04 02:08:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
149,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.7,2025-01-04 02:08:39,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
150,PER_TTN_SENSECAP_AIR_06,Internal Humidity,53.3,2025-01-04 03:08:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
151,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.7,2025-01-04 03:08:46,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
152,PER_TTN_SENSECAP_AIR_06,Internal Temperature,12.7,2025-01-04 04:08:54,False,POINT(-1.625301 54.973588),-1.625301,70.0,54.973588,68.0,LORA,80123
