,Sensor_Name,Variable,Value,Timestamp,Flagged,Location_WKT,Sensor_Centroid_Longitude,Ground_Height_Above_Sea_Level,Sensor_Centroid_Latitude,Sensor_Height_Above_Ground,Broker_Name,Raw_ID
104,PER_AIRMON_MESH306245,Particle Count,0.00135,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
105,PER_AIRMON_MESH306245,Temperature,13.7,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
106,PER_AIRMON_MESH306245,O3,10.914,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
107,PER_AIRMON_MESH306245,Humidity,78.2,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
108,PER_AIRMON_MESH306245,PM10,6.37,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
109,PER_AIRMON_MESH306245,PM1,1.39,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
110,PER_AIRMON_MESH306245,NO2,26.37264,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
111,PER_AIRMON_MESH306245,NO,10.69375,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
112,PER_AIRMON_MESH306245,PM 4,3.32,2025-09-01 01:15:00,False,POINT(-1.648605 54.977836),-1.648605,111.389999389648,54.977836,2.0,aq_mesh_api,79521
113,PER_NE_CAJT_NCA189_SJB2_BR3,Journey Time,96.0,2025-09-01 01:18:00,False,"LINESTRING(-1.62151252520077 54.9734188344729,-1.63570463447405 54.9812442299792)",-1.62860857983741,75.3300018310547,54.977331532226046,2.0,NE Travel Data API,73173
114,PER_NE_CAJT_NCA189_BR3_SJB2,Plates Matching,0.0,2025-09-01 01:18:00,False,"LINESTRING(-1.63616906955424 54.9817218898528,-1.62158717134441 54.973787503231)",-1.628878120449325,79.9499969482422,54.9777546965419,2.0,NE Travel Data API,73162
115,PER_NE_CAJT_NCA189_BR3_SJB2,Plates Out,0.0,2025-09-01 01:18:00,False,"LINESTRING(-1.63616906955424 54.9817218898528,-1.62158717134441 54.973787503231)",-1.628878120449325,79.9499969482422,54.9777546965419,2.0,NE Travel Data API,73162
116,PER_NE_CAJT_NCA189_BR3_SJB2,Plates In,5.0,2025-09-01 01:18:00,False,"LINESTRING(-1.63616906955424 54.9817218898528,-1.62158717134441 54.973787503231)",-1.628878120449325,79.9499969482422,54.9777546965419,2.0,NE Travel Data API,73162
117,PER_NE_CAJT_NCA189_BR3_SJB2,Journey Time,99.0,2025-09-01 01:18:00,False,"LINESTRING(-1.63616906955424 54.9817218898528,-1.62158717134441 54.973787503231)",-1.628878120449325,79.9499969482422,54.9777546965419,2.0,NE Travel Data API,73162
118,PER_NE_CAJT_NCA189_SJB2_BR3,Plates Matching,1.0,2025-09-01 01:18:00,False,"LINESTRING(-1.62151252520077 54.9734188344729,-1.63570463447405 54.9812442299792)",-1.62860857983741,75.3300018310547,54.977331532226046,2.0,NE Travel Data API,73173
119,PER_NE_CAJT_NCA189_SJB2_BR3,Plates Out,5.0,2025-09-01 01:18:00,False,"LINESTRING(-1.62151252520077 54.9734188344729,-1.63570463447405 54.9812442299792)",-1.62860857983741,75.3300018310547,54.977331532226046,2.0,NE Travel Data API,73173
120,PER_NE_CAJT_NCA189_SJB2_BR3,Plates In,5.0,2025-09-01 01:18:00,False,"LINESTRING(-1.62151252520077 54.9734188344729,-1.63570463447405 54.9812442299792)",-1.62860857983741,75.3300018310547,54.977331532226046,2.0,NE Travel Data API,73173
