,sensor_id,lon,lat
421,79949,-1.494986000000001,55.128609999999995
422,79950,-1.9406330000000012,54.94992
423,79951,-1.937552000000002,54.851887
424,79952,-1.7392199999999975,54.91725899999999
425,79953,-1.6044469999999964,55.00186099999999
426,79954,-1.612264999999998,54.92055999999999
427,79955,-1.6980850000000003,55.023247000000005
428,79956,-1.9593659999999975,54.95217399999998
429,79957,-1.700147000000003,54.887181999999996
430,79958,-1.8123129999999998,54.90596399999999
431,79959,-1.6371629999999986,54.955468
432,79960,-1.6143779999999963,55.017771
433,79961,-1.9646660000000031,54.85455799999999
434,79962,-1.5607160000000022,54.854785000000014
435,79963,-1.4870580000000015,54.842381999999986
436,79964,-1.572569999999998,54.77657300000001
437,79965,-1.7446709999999963,54.824989999999985
438,79966,-1.4551739999999993,54.81873500000001
439,79967,-1.439779999999996,55.007439999999995
440,79968,-1.4397690000000027,55.00741499999998
441,79969,-1.4396580000000032,55.00753099999999
442,79970,-1.9127689999999988,54.94058400000001
443,79971,-1.5731986439999956,54.772956032500005
444,79972,-1.5705408434999966,54.772897183999994
445,79973,-1.606767237500001,54.96762986099999
446,79974,-1.606868676499996,54.96763917500001
447,79975,-1.5800008839999988,54.97677367499998
448,79976,-1.6010932999999998,54.95857561849999
449,79977,-1.5742756549999977,54.979683464999994
450,79978,-1.5721715779999963,54.979918706999996
451,79979,-1.574362059999998,54.979638836
452,79980,-1.5723202914999956,54.97989227099999
453,79981,-1.580125738999999,54.97678758499999
454,79982,-1.6010775425000014,54.95858905199998
455,79993,-1.4402108429198945,54.98402914280611
456,79994,-1.4329266005978667,54.9919933044814
457,79995,-1.4328566630266244,54.99196602163746
458,79996,-1.4404062198962087,54.98402554668782
459,79999,-1.5389593526307945,54.95678279318274
460,80000,-1.539579004898627,54.95654251531371
461,80015,-1.4939434003927718,55.01934687655098
462,80016,-1.4514956835124453,55.009669068043586
463,80017,-1.4938178982720254,55.01937780869354
464,80018,-1.5152750618592066,54.94934035450279
465,80019,-1.488704490024982,54.959425691003624
466,80020,-1.4881821476335855,54.9593606068019
467,80021,-1.5158425968833231,54.95681467988401
468,80022,-1.497650126772623,55.024398860134006
469,80023,-1.4518559562680178,55.00962125955484
470,80024,-1.5149492605087733,54.94916830665184
471,80025,-1.497674205971386,55.024349534730995
472,80026,-1.5159289528834314,54.95677459414584
473,80068,-1.5756226850058168,54.9830759893366
474,80069,-1.5780094051904463,54.98943307030644
475,80070,-1.5755522281825407,54.983089223228106
476,80071,-1.5780881557180093,54.98937493245999
477,80072,-1.6012431655118715,54.96394546032266
